"","system","ratio","order"
"501","Central California Current",-21.6996042041404,4
"502","Central California Current",27.5505248780616,4
"503","Central California Current",-11.6346943473872,4
"504","Central California Current",-26.7232644394758,4
"505","Central California Current",7.8359331530426,4
"506","Central California Current",-69.0499206563655,4
"507","Central California Current",31.0288763762403,4
"508","Central California Current",-95.4609881533656,4
"509","Central California Current",-53.0430352658829,4
"510","Central California Current",16.2753912726602,4
"511","Central California Current",-124.048496253436,4
"512","Central California Current",-57.1178171318509,4
"513","Central California Current",-112.054107796052,4
"514","Central California Current",-6.99937826999067,4
"515","Central California Current",84.8003230791125,4
"516","Central California Current",-56.8906957475071,4
"517","Central California Current",-67.0411550073388,4
"518","Central California Current",-54.6740433214461,4
"519","Central California Current",-25.946823026343,4
"520","Central California Current",-33.5065636718013,4
"521","Central California Current",-29.750938987124,4
"522","Central California Current",44.7852852298108,4
"523","Central California Current",-82.797772971827,4
"524","Central California Current",35.1969483302904,4
"525","Central California Current",-187.72633553102,4
"526","Central California Current",93.497579731447,4
"527","Central California Current",-18.0941438561498,4
"528","Central California Current",-216.403853174484,4
"529","Central California Current",-12.236079859415,4
"530","Central California Current",36.5832114152424,4
"531","Central California Current",-13.8115117187502,4
"532","Central California Current",-60.7383168217551,4
"533","Central California Current",-57.5657231434541,4
"534","Central California Current",2.75902864708186,4
"535","Central California Current",18.0587732215046,4
"536","Central California Current",209.318331084361,4
"537","Central California Current",-16.6608681526094,4
"538","Central California Current",111.849119963457,4
"539","Central California Current",-44.0013801486289,4
"540","Central California Current",-64.9795713117606,4
"541","Central California Current",-6.47590470970929,4
"542","Central California Current",-19.6517489040333,4
"543","Central California Current",-23.3848187802396,4
"544","Central California Current",139.62599567497,4
"545","Central California Current",-87.4258029690669,4
"546","Central California Current",-34.0881374794477,4
"547","Central California Current",-44.3230483009517,4
"548","Central California Current",-139.856476575434,4
"549","Central California Current",-20.4912163617889,4
"550","Central California Current",-57.5697487047668,4
"551","Central California Current",-31.6986453493646,4
"552","Central California Current",14.8058759573118,4
"553","Central California Current",-91.9791975253231,4
"554","Central California Current",-37.697504162265,4
"555","Central California Current",31.8112436634645,4
"556","Central California Current",11.646856965205,4
"557","Central California Current",-48.4537008107936,4
"558","Central California Current",-212.74481455633,4
"559","Central California Current",-99.3379627278482,4
"560","Central California Current",12.7981125488098,4
"561","Central California Current",25.7218688205133,4
"562","Central California Current",93.0723373702197,4
"563","Central California Current",-41.5289318256126,4
"564","Central California Current",1.78137751808794,4
"565","Central California Current",35.654015019691,4
"566","Central California Current",-71.4387040387264,4
"567","Central California Current",-33.2803878003564,4
"568","Central California Current",-69.0779765405728,4
"569","Central California Current",-84.0880233300607,4
"570","Central California Current",-41.5751920246329,4
"571","Central California Current",-0.691895925106481,4
"572","Central California Current",-62.4968352264735,4
"573","Central California Current",-48.5491062312542,4
"574","Central California Current",-38.55580028059,4
"575","Central California Current",-40.1497585756766,4
"576","Central California Current",-24.2096828053723,4
"577","Central California Current",38.5281815466802,4
"578","Central California Current",83.8543365147371,4
"579","Central California Current",28.90178592085,4
"580","Central California Current",-66.2768560581212,4
"581","Central California Current",142.641138077006,4
"582","Central California Current",-7.39852343924452,4
"583","Central California Current",-16.202365611119,4
"584","Central California Current",-50.1293362185711,4
"585","Central California Current",-42.3968887051369,4
"586","Central California Current",-27.6742087012151,4
"587","Central California Current",5.9039318870783,4
"588","Central California Current",-35.8134524801419,4
"589","Central California Current",-167.02617776803,4
"590","Central California Current",-88.6873274835878,4
"591","Central California Current",4.62069601094036,4
"592","Central California Current",16.7444328247533,4
"593","Central California Current",-118.388820114653,4
"594","Central California Current",-122.321014380348,4
"595","Central California Current",32.2471320366743,4
"596","Central California Current",-69.1357742346364,4
"597","Central California Current",-93.7746908264011,4
"598","Central California Current",49.8446168048199,4
"599","Central California Current",-11.8338767374468,4
"600","Central California Current",-24.2863759392124,4
"601","Central California Current",113.494422574345,4
"602","Central California Current",-37.1858065951744,4
"603","Central California Current",48.2980689996159,4
"604","Central California Current",-82.589798785292,4
